wordform_id,wordform,lemma_id,pos,cefr,english_gloss,tense,person,number,gender
wf_66b2bf3070,risaperei,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,io,,
wf_eb1f881db8,risaperesti,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,tu,,
wf_b4c0e92292,risaperebbe,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,lui/lei,,
wf_700ea8400c,risaperemmo,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,noi,,
wf_16ac3a2241,risapereste,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,voi,,
wf_e4983f2c4e,risaperebbero,lem_14e3074d13,verb_form,B1,re- to know (a fact),conditional,loro,,
wf_e2ae0d6807,dissapere,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),infinitive,nan,,
wf_c51930e3d0,dissapo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,io,,
wf_3ea9a4180b,dissapi,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,tu,,
wf_2f585cc53d,dissape,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,lui/lei,,
wf_53efeb7779,dissapiamo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,noi,,
wf_d042aff48b,dissapete,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,voi,,
wf_4a6097ee06,dissapono,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),present,loro,,
wf_635e80dbdf,dissapevo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,io,,
wf_0c071b93b0,dissapevi,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,tu,,
wf_f12ba7eaac,dissapeva,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,lui/lei,,
wf_3ca416866a,dissapevamo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,noi,,
wf_4e27fcc9f9,dissapevate,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,voi,,
wf_5746913206,dissapevano,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),imperfect,loro,,
wf_ea8032ae5a,dissaputo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),past_participle,nan,,
wf_c4d21b5868,dissapendo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),gerund,nan,,
wf_b62d2f71c4,dissaperò,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,io,,
wf_1f5a82c744,dissaperai,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,tu,,
wf_77e53a5c5f,dissaperà,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,lui/lei,,
wf_b5eda75eef,dissaperemo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,noi,,
wf_0317a41b5b,dissaperete,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,voi,,
wf_11af676292,dissaperanno,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),future,loro,,
wf_2da0f573b0,dissaperei,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,io,,
wf_ad44a9410d,dissaperesti,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,tu,,
wf_57fa2ab655,dissaperebbe,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,lui/lei,,
wf_79d38179ce,dissaperemmo,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,noi,,
wf_9dcdec54f6,dissapereste,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,voi,,
wf_f231817d1d,dissaperebbero,lem_97bbe8904a,verb_form,B1,dis- to know (a fact),conditional,loro,,
wf_92dd3d4f27,presapere,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),infinitive,nan,,
wf_655867c40c,presapo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,io,,
wf_2b2ca0193e,presapi,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,tu,,
wf_b5e8bb2d8a,presape,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,lui/lei,,
wf_28401d2123,presapiamo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,noi,,
wf_55a5cd2f84,presapete,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,voi,,
wf_835dab01b9,presapono,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),present,loro,,
wf_0b55af4d55,presapevo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,io,,
wf_4f88751ddf,presapevi,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,tu,,
wf_624216364d,presapeva,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,lui/lei,,
wf_d62bca40ad,presapevamo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,noi,,
wf_d666edcd09,presapevate,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,voi,,
wf_c78f209696,presapevano,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),imperfect,loro,,
wf_9b50c6b932,presaputo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),past_participle,nan,,
wf_e6054268ca,presapendo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),gerund,nan,,
wf_b3e3023b6e,presaperò,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,io,,
wf_92fbcab539,presaperai,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,tu,,
wf_7101c9ce85,presaperà,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,lui/lei,,
wf_e5d9dcd7a2,presaperemo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,noi,,
wf_187be64be0,presaperete,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,voi,,
wf_9b887d49fe,presaperanno,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),future,loro,,
wf_acbb8f5bad,presaperei,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,io,,
wf_c6e57dca9a,presaperesti,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,tu,,
wf_c9837706fe,presaperebbe,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,lui/lei,,
wf_024f1cfe88,presaperemmo,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,noi,,
wf_d45fe224f9,presapereste,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,voi,,
wf_14cd2a3f33,presaperebbero,lem_4f224a3aab,verb_form,B1,pre- to know (a fact),conditional,loro,,
wf_b4340069d1,postsapere,lem_50941b3459,verb_form,B1,post- to know (a fact),infinitive,nan,,
wf_fe494576d9,postsapo,lem_50941b3459,verb_form,B1,post- to know (a fact),present,io,,
wf_b1be086b71,postsapi,lem_50941b3459,verb_form,B1,post- to know (a fact),present,tu,,
wf_5785d2c66b,postsape,lem_50941b3459,verb_form,B1,post- to know (a fact),present,lui/lei,,
wf_0825dab870,postsapiamo,lem_50941b3459,verb_form,B1,post- to know (a fact),present,noi,,
wf_a64d7cc3b3,postsapete,lem_50941b3459,verb_form,B1,post- to know (a fact),present,voi,,
wf_0ede7da93b,postsapono,lem_50941b3459,verb_form,B1,post- to know (a fact),present,loro,,
wf_6e61aef086,postsapevo,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,io,,
wf_7ea8b8f71a,postsapevi,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,tu,,
wf_4d7cc5cee4,postsapeva,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,lui/lei,,
wf_77cabfcd08,postsapevamo,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,noi,,
wf_7c55bc18bd,postsapevate,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,voi,,
wf_578cb65e40,postsapevano,lem_50941b3459,verb_form,B1,post- to know (a fact),imperfect,loro,,
wf_f11fc93691,postsaputo,lem_50941b3459,verb_form,B1,post- to know (a fact),past_participle,nan,,
wf_acdb7dbcdc,postsapendo,lem_50941b3459,verb_form,B1,post- to know (a fact),gerund,nan,,
wf_518adda1dc,postsaperò,lem_50941b3459,verb_form,B1,post- to know (a fact),future,io,,
wf_83f67af021,postsaperai,lem_50941b3459,verb_form,B1,post- to know (a fact),future,tu,,
wf_d2fe730f1b,postsaperà,lem_50941b3459,verb_form,B1,post- to know (a fact),future,lui/lei,,
wf_d86a37a1c2,postsaperemo,lem_50941b3459,verb_form,B1,post- to know (a fact),future,noi,,
wf_4600144c93,postsaperete,lem_50941b3459,verb_form,B1,post- to know (a fact),future,voi,,
wf_d7576d4fa3,postsaperanno,lem_50941b3459,verb_form,B1,post- to know (a fact),future,loro,,
wf_7a8a4752ee,postsaperei,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,io,,
wf_bc98b6b8e5,postsaperesti,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,tu,,
wf_95be2bc660,postsaperebbe,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,lui/lei,,
wf_1b10d17eed,postsaperemmo,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,noi,,
wf_a3116aa45d,postsapereste,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,voi,,
wf_683dfe1dea,postsaperebbero,lem_50941b3459,verb_form,B1,post- to know (a fact),conditional,loro,,
wf_0d91878230,autosapere,lem_06dd063354,verb_form,B1,self- to know (a fact),infinitive,nan,,
wf_88bbd52f24,autosapo,lem_06dd063354,verb_form,B1,self- to know (a fact),present,io,,
wf_f378c76a25,autosapi,lem_06dd063354,verb_form,B1,self- to know (a fact),present,tu,,
wf_87691f2969,autosape,lem_06dd063354,verb_form,B1,self- to know (a fact),present,lui/lei,,
wf_74c38a7e00,autosapiamo,lem_06dd063354,verb_form,B1,self- to know (a fact),present,noi,,
wf_6957de8c03,autosapete,lem_06dd063354,verb_form,B1,self- to know (a fact),present,voi,,
wf_4111a652f7,autosapono,lem_06dd063354,verb_form,B1,self- to know (a fact),present,loro,,
wf_1718c935a3,autosapevo,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,io,,
wf_480bcecb24,autosapevi,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,tu,,
wf_4e75b248c8,autosapeva,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,lui/lei,,
wf_cbe7e3e586,autosapevamo,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,noi,,
wf_a4725a871c,autosapevate,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,voi,,
wf_22c8b7a149,autosapevano,lem_06dd063354,verb_form,B1,self- to know (a fact),imperfect,loro,,
wf_cc3e3b74c1,autosaputo,lem_06dd063354,verb_form,B1,self- to know (a fact),past_participle,nan,,
wf_c2151b8cf5,autosapendo,lem_06dd063354,verb_form,B1,self- to know (a fact),gerund,nan,,
wf_eb0b66370f,autosaperò,lem_06dd063354,verb_form,B1,self- to know (a fact),future,io,,
wf_0ad8b4a6a5,autosaperai,lem_06dd063354,verb_form,B1,self- to know (a fact),future,tu,,
wf_d239ecc67f,autosaperà,lem_06dd063354,verb_form,B1,self- to know (a fact),future,lui/lei,,
wf_726070183e,autosaperemo,lem_06dd063354,verb_form,B1,self- to know (a fact),future,noi,,
wf_06a004de7b,autosaperete,lem_06dd063354,verb_form,B1,self- to know (a fact),future,voi,,
wf_17de8934e3,autosaperanno,lem_06dd063354,verb_form,B1,self- to know (a fact),future,loro,,
wf_fc6d4b73ee,autosaperei,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,io,,
wf_a207493e3a,autosaperesti,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,tu,,
wf_4f79e59fc2,autosaperebbe,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,lui/lei,,
wf_97ec065cac,autosaperemmo,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,noi,,
wf_485edba883,autosapereste,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,voi,,
wf_cd4d03b21b,autosaperebbero,lem_06dd063354,verb_form,B1,self- to know (a fact),conditional,loro,,
wf_08f7d7f622,riconoscere,lem_bab82b0d3d,verb_form,B2,to recognize,infinitive,nan,,
wf_df9374747f,riconosco,lem_bab82b0d3d,verb_form,B2,to recognize,present,io,,
wf_c7bef947c4,riconosci,lem_bab82b0d3d,verb_form,B2,to recognize,present,tu,,
wf_7c1cbe092a,riconosce,lem_bab82b0d3d,verb_form,B2,to recognize,present,lui/lei,,
wf_bf47e8b30c,riconosciamo,lem_bab82b0d3d,verb_form,B2,to recognize,present,noi,,
wf_cb37b69fc0,riconoscete,lem_bab82b0d3d,verb_form,B2,to recognize,present,voi,,
wf_64e0ed4d54,riconoscono,lem_bab82b0d3d,verb_form,B2,to recognize,present,loro,,
wf_dc8c266765,riconoscevo,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,io,,
wf_9ec2add6fa,riconoscevi,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,tu,,
wf_1f0db9d163,riconosceva,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,lui/lei,,
wf_5d10f712d8,riconoscevamo,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,noi,,
wf_ad9d1dc230,riconoscevate,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,voi,,
wf_88ad189be4,riconoscevano,lem_bab82b0d3d,verb_form,B2,to recognize,imperfect,loro,,
wf_7111708721,riconoscuto,lem_bab82b0d3d,verb_form,B2,to recognize,past_participle,nan,,
wf_98f17a76ad,riconoscendo,lem_bab82b0d3d,verb_form,B2,to recognize,gerund,nan,,
wf_7fd1f3c58e,riconoscerò,lem_bab82b0d3d,verb_form,B2,to recognize,future,io,,
wf_f623c64227,riconoscerai,lem_bab82b0d3d,verb_form,B2,to recognize,future,tu,,
wf_e8994c1e2a,riconoscerà,lem_bab82b0d3d,verb_form,B2,to recognize,future,lui/lei,,
wf_2571638db7,riconosceremo,lem_bab82b0d3d,verb_form,B2,to recognize,future,noi,,
wf_9a84518208,riconoscerete,lem_bab82b0d3d,verb_form,B2,to recognize,future,voi,,
wf_21a926d0bd,riconosceranno,lem_bab82b0d3d,verb_form,B2,to recognize,future,loro,,
wf_919b7bc270,riconoscerei,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,io,,
wf_96efbadff7,riconosceresti,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,tu,,
wf_1fb14206ed,riconoscerebbe,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,lui/lei,,
wf_56c3c610f3,riconosceremmo,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,noi,,
wf_37305fee51,riconoscereste,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,voi,,
wf_998985ef5f,riconoscerebbero,lem_bab82b0d3d,verb_form,B2,to recognize,conditional,loro,,
wf_f0f9ded516,disconoscere,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),infinitive,nan,,
wf_602ce80de5,disconosco,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,io,,
wf_c5e5b66982,disconosci,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,tu,,
wf_e9c9bf29a0,disconosce,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,lui/lei,,
wf_6b7e8bfc18,disconosciamo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,noi,,
wf_fdeba5ed34,disconoscete,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,voi,,
wf_944d40bf93,disconoscono,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),present,loro,,
wf_2748762f17,disconoscevo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,io,,
wf_646a2e929e,disconoscevi,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,tu,,
wf_ec0283c511,disconosceva,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,lui/lei,,
wf_44b4bfd01c,disconoscevamo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,noi,,
wf_6d870250c6,disconoscevate,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,voi,,
wf_6e31877256,disconoscevano,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),imperfect,loro,,
wf_5030fd6838,disconoscuto,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),past_participle,nan,,
wf_95298f9919,disconoscendo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),gerund,nan,,
wf_7901ffd420,disconoscerò,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,io,,
wf_55acd6e703,disconoscerai,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,tu,,
wf_cc2cca25c1,disconoscerà,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,lui/lei,,
wf_19068becd9,disconosceremo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,noi,,
wf_b53f8fad5b,disconoscerete,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,voi,,
wf_a58d1d16a0,disconosceranno,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),future,loro,,
wf_646bb2d057,disconoscerei,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,io,,
wf_feee460833,disconosceresti,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,tu,,
wf_a0ac5808fc,disconoscerebbe,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,lui/lei,,
wf_90f969d845,disconosceremmo,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,noi,,
wf_9bcdb48d30,disconoscereste,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,voi,,
wf_d13088b007,disconoscerebbero,lem_4b61f9d312,verb_form,B1,dis- to know (a person/place),conditional,loro,,
wf_c1db0744e4,preconoscere,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),infinitive,nan,,
wf_047b3d9c28,preconosco,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,io,,
wf_ed64198cab,preconosci,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,tu,,
wf_be334a6472,preconosce,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,lui/lei,,
wf_9b66f80b0d,preconosciamo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,noi,,
wf_a3367bad75,preconoscete,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,voi,,
wf_b98a43e21b,preconoscono,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),present,loro,,
wf_bab44ea76c,preconoscevo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,io,,
wf_0a5716ef14,preconoscevi,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,tu,,
wf_8c4d64be80,preconosceva,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,lui/lei,,
wf_97a45c63a9,preconoscevamo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,noi,,
wf_e2c1f6c302,preconoscevate,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,voi,,
wf_bfffda9b46,preconoscevano,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),imperfect,loro,,
wf_92b9d70bb7,preconoscuto,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),past_participle,nan,,
wf_7f436158ba,preconoscendo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),gerund,nan,,
wf_43b2de5c41,preconoscerò,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,io,,
wf_d5017a7636,preconoscerai,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,tu,,
wf_ecb5765062,preconoscerà,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,lui/lei,,
wf_987eaaedcc,preconosceremo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,noi,,
wf_eab453d082,preconoscerete,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,voi,,
wf_111b198957,preconosceranno,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),future,loro,,
wf_77416d91ef,preconoscerei,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,io,,
wf_8baeac6b03,preconosceresti,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,tu,,
wf_eb6b3bf15e,preconoscerebbe,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,lui/lei,,
wf_96bc3ccb86,preconosceremmo,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,noi,,
wf_b41b32bfac,preconoscereste,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,voi,,
wf_2e8f24ee95,preconoscerebbero,lem_dafa8a2414,verb_form,B1,pre- to know (a person/place),conditional,loro,,
wf_0608aa3d8a,postconoscere,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),infinitive,nan,,
wf_97c6966057,postconosco,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,io,,
wf_f3e0b36713,postconosci,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,tu,,
wf_19bccd9be5,postconosce,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,lui/lei,,
wf_e4e40ef936,postconosciamo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,noi,,
wf_a910169fb4,postconoscete,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,voi,,
wf_fc182a866c,postconoscono,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),present,loro,,
wf_34740e66d3,postconoscevo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,io,,
wf_6515f49c90,postconoscevi,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,tu,,
wf_e1d6183786,postconosceva,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,lui/lei,,
wf_f8886c6bf0,postconoscevamo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,noi,,
wf_72dd8e97e0,postconoscevate,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,voi,,
wf_51f6e8843a,postconoscevano,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),imperfect,loro,,
wf_961d64609b,postconoscuto,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),past_participle,nan,,
wf_7219f15fe4,postconoscendo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),gerund,nan,,
wf_0dd346808d,postconoscerò,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,io,,
wf_301ff8363d,postconoscerai,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,tu,,
wf_8f6ed6f102,postconoscerà,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,lui/lei,,
wf_66611ee8c6,postconosceremo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,noi,,
wf_bccd68ee52,postconoscerete,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,voi,,
wf_3f4bc273f7,postconosceranno,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),future,loro,,
wf_468001ca9f,postconoscerei,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,io,,
wf_9961948797,postconosceresti,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,tu,,
wf_ff7b4ca2bd,postconoscerebbe,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,lui/lei,,
wf_1822c1d3f6,postconosceremmo,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,noi,,
wf_119a100c05,postconoscereste,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,voi,,
wf_6fda92e36d,postconoscerebbero,lem_14e6429cf7,verb_form,B1,post- to know (a person/place),conditional,loro,,
wf_facd8a3125,autoconoscere,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),infinitive,nan,,
wf_19ce23875b,autoconosco,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,io,,
wf_64ec17b949,autoconosci,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,tu,,
wf_0a458f1b49,autoconosce,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,lui/lei,,
wf_d3605d0e13,autoconosciamo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,noi,,
wf_d451add31a,autoconoscete,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,voi,,
wf_119a4957e9,autoconoscono,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),present,loro,,
wf_bc25b63294,autoconoscevo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,io,,
wf_87255304f3,autoconoscevi,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,tu,,
wf_c1c669d45a,autoconosceva,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,lui/lei,,
wf_5ae5a9f028,autoconoscevamo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,noi,,
wf_64ff4958a7,autoconoscevate,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,voi,,
wf_ecb4bb0769,autoconoscevano,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),imperfect,loro,,
wf_5b4b0ab17e,autoconoscuto,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),past_participle,nan,,
wf_9f9fb413ef,autoconoscendo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),gerund,nan,,
wf_c19de74837,autoconoscerò,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,io,,
wf_cdb8ca0354,autoconoscerai,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,tu,,
wf_c2db749b3c,autoconoscerà,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,lui/lei,,
wf_8e9aeac926,autoconosceremo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,noi,,
wf_63da521da5,autoconoscerete,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,voi,,
wf_23c49295ef,autoconosceranno,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),future,loro,,
wf_abd12e7c82,autoconoscerei,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,io,,
wf_b4e2baa701,autoconosceresti,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,tu,,
wf_315805034b,autoconoscerebbe,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,lui/lei,,
wf_a95ce58b53,autoconosceremmo,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,noi,,
wf_fdb8e2f415,autoconoscereste,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,voi,,
wf_1db7b63dba,autoconoscerebbero,lem_ece0bc37fd,verb_form,B1,self- to know (a person/place),conditional,loro,,
wf_e7c4e2d4f1,riparlare,lem_c7bbf0ccf5,verb_form,B1,re- to speak,infinitive,nan,,
wf_0d55c43118,riparlo,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,io,,
wf_0b3453d0b9,riparli,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,tu,,
wf_839e1d602e,riparla,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,lui/lei,,
wf_f2a3e32680,riparliamo,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,noi,,
wf_3893444b07,riparlate,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,voi,,
wf_c73792df7c,riparlano,lem_c7bbf0ccf5,verb_form,B1,re- to speak,present,loro,,
wf_16dabf1ca2,riparlavo,lem_c7bbf0ccf5,verb_form,B1,re- to speak,imperfect,io,,
